Token,IOB2
Raveler,I-PLANESWALKER
a,O
disaster,O
of,O
card,O
.,O
The,O
loyalty,O
abilities,O
are,O
all,O
fine,O
and,O
dandy,O
",",O
but,O
what,O
’,O
s,O
with,O
the,O
tacked,O
on,O
Grand,B-CREATURE
Abolisher,I-CREATURE
text,O
?,O
Spotting,O
that,O
on,O
this,O
card,O
basically,O
for,O
free,O
just,O
invalidates,O
certain,O
strategies,O
altogether,O
",",O
making,O
counterspells,O
moot,O
and,O
cutting,O
off,O
an,O
opponent,O
’,O
s,O
access,O
to,O
interaction,O
during,O
your,O
turn,O
.,O
Not,O
cool,O
",",O
Tef,O
.,O
#,O
1,O
.,O
Oko,B-PLANESWALKER
",",I-PLANESWALKER
Thief,I-PLANESWALKER
of,I-PLANESWALKER
Crowns,I-PLANESWALKER
Was,O
it,O
ever,O
going,O
to,O
be,O
anyone,O
else,O
?,O
Oko,B-PLANESWALKER
",",I-PLANESWALKER
Thief,I-PLANESWALKER
of,I-PLANESWALKER
Crowns,I-PLANESWALKER
broke,O
Standard,O
so,O
bad,O
people,O
still,O
haven,O
’,O
t,O
gotten,O
over,O
it,O
.,O
Then,O
it,O
was,O
banned,O
in,O
Modern,O
.,O
And,O
Pioneer,O
and,O
Legacy,O
.,O
And,O
Historic,O
",",O
apparently,O
?,O
You,O
could,O
tell,O
me,O
Oko,O
was,O
banned,O
in,O
Wizard,O
’,O
s,O
Tower,O
and,O
Rainbow,O
Stairwell,O
and,O
I,O
’,O
d,O
believe,O
you,O
(,O
I,O
didn,O
’,O
t,O
make,O
those,O
formats,O
up,O
),O
.,O
Best,O
Planeswalker,O
Payoffs,O
and,O
Enablers,O
Planeswalkers,O
have,O
plenty,O
of,O
explicit,O
payoffs,O
with,O
cards,O
like,O
Tomik,B-CREATURE
",",I-CREATURE
Wielder,I-CREATURE
of,I-CREATURE
Law,I-CREATURE
",",O
The,B-ARTIFACT
Chain,I-ARTIFACT
Veil,I-ARTIFACT
or,O
Gatewatch,B-ARTIFACT
Beacon,I-ARTIFACT
",",O
but,O
let,O
’,O
s,O
keep,O
it,O
high-level,O
instead,O
of,O
listing,O
out,O
100,O
cards,O
that,O
reference,O
Planeswalkers,O
.,O
Planeswalkers,O
are,O
typically,O
value,O
engines,O
.,O
You,O
get,O
more,O
of,O
an,O
advantage,O
every,O
turn,O
they,O
sit,O
in,O
play,O
",",O
which,O
means,O
you,O
’,O
re,O
incentivized,O
to,O
keep,O
them,O
around,O
as,O
long,O
as,O
possible,O
.,O
Whether,O
you,O
’,O
re,O
running,O
a,O
full,O
superfriends,O
deck,O
or,O
your,O
strategy,O
revolves,O
around,O
just,O
one,O
or,O
two,O
sparky,O
bois,O
",",O
Tomik,B-CREATURE
",",I-CREATURE
Wielder,I-CREATURE
of,I-CREATURE
Law,I-CREATURE
",",O
board,O
wipes,O
and,O
pillow,O
fort,O
effects,O
are,O
great,O
ways,O
to,O
fend,O
off,O
attackers,O
.,O
There,O
are,O
more,O
direct,O
ways,O
to,O
remove,O
planeswalkers,O
in,O
modern,O
Magic,O
",",O
but,O
attacking,O
is,O
the,O
primary,O
way,O
to,O
get,O
them,O
off,O
board,O
.,O
Proliferate,O
is,O
exceptional,O
with,O
any,O
kind,O
of,O
counter-based,O
permanent,O
",",O
loyalty,O
counters,O
included,O
.,O
A,O
single,O
proliferation,O
effect,O
might,O
be,O
all,O
you,O
need,O
to,O
reach,O
a,O
game-winning,O
ultimate,O
.,O
Karn,B-LAND
's,I-LAND
Bastion,B-LAND
",",O
Evolution,B-CREATURE
Sage,I-CREATURE
",",O
and,O
Flux,B-CREATURE
Channeler,I-CREATURE
are,O
three,O
of,O
the,O
best,O
proliferate,O
cards,O
to,O
support,O
planeswalkers,O
.,O
Extra,O
turns,O
give,O
you,O
extra,O
activations,O
of,O
your,O
‘,O
walkers,O
with,O
all,O
the,O
other,O
bells,O
and,O
whistles,O
that,O
come,O
with,O
taking,O
extra,O
turns,O
.,O
Not,O
that,O
you,O
need,O
a,O
planeswalker,O
in,O
play,O
to,O
make,O
Time,B-SORCERY
Walk,I-SORCERY
a,O
broken,O
card,O
.,O
Semester,B-INSTANT
's,I-INSTANT
End,I-INSTANT
and,O
Ripples,B-INSTANT
of,I-INSTANT
Potential,I-INSTANT
work,O
favorably,O
with,O
planeswalkers,O
",",O
keeping,O
them,O
out,O
of,O
harm,O
’,O
s,O
way,O
while,O
sometimes,O
bolstering,O
their,O
loyalty,O
in,O
the,O
process,O
.,O
The,O
“,O
Gatewatch,O
Oaths,O
”,O
all,O
have,O
effects,O
that,O
directly,O
interact,O
with,O
planeswalkers,O
",",O
some,O
of,O
the,O
best,O
being,O
Oath,B-ENCHANTMENT
of,I-ENCHANTMENT
Teferi,I-ENCHANTMENT
",",O
Oath,B-ENCHANTMENT
of,I-ENCHANTMENT
Liliana,I-ENCHANTMENT
",",O
and,O
Oath,B-ENCHANTMENT
of,I-ENCHANTMENT
Kaya,I-ENCHANTMENT
.,O
Bear,O
in,O
mind,O
that,O
all,O
planeswalkers,O
are,O
legendary,O
permanents,O
",",O
so,O
they,O
work,O
with,O
anything,O
that,O
references,O
historic,O
spells,O
",",O
or,O
legends-matter,O
cards,O
like,O
Captain,B-CREATURE
Sisay,I-CREATURE
",",O
Teshar,B-CREATURE
",",I-CREATURE
Ancestor,I-CREATURE
's,I-CREATURE
Apostle,I-CREATURE
and,O
Jhoira,B-CREATURE
's,I-CREATURE
Familiar,I-CREATURE
.,O
Capitalize,O
on,O
the,O
legendary,O
spell,O
nature,O
of,O
planeswalkers,O
with,O
Delighted,B-CREATURE
Halfling,I-CREATURE
",",O
Venat,B-CREATURE
",",I-CREATURE
Heart,I-CREATURE
of,I-CREATURE
Hydaelyn,I-CREATURE
/,O
Hydaelyn,B-CREATURE
",",I-CREATURE
the,I-CREATURE
Mothercrystal,I-CREATURE
",",O
and,O
Peter,B-CREATURE
Parker,I-CREATURE
/,O
Amazing,B-CREATURE
Spider-Man,I-CREATURE
as,O
a,O
cost,O
reducer,O
thanks,O
to,O
web-slinging,O
.,O
Also,O
remember,O
that,O
loyalty,O
abilities,O
are,O
activated,O
abilities,O
",",O
which,O
can,O
be,O
targeted,O
by,O
and,O
copied,O
with,O
effects,O
like,O
Leori,B-CREATURE
",",I-CREATURE
Sparktouched,I-CREATURE
Hunter,I-CREATURE
or,O
Rings,B-ARTIFACT
of,I-ARTIFACT
Brighthearth,B-ARTIFACT
.,O
Hear,O
me,O
out,O
",",O
non-blink,O
options,O
like,O
Archenemy,B-INSTANT
's,I-INSTANT
Charm,I-INSTANT
and,O
Boomerang,B-SORCERY
Basics,I-SORCERY
can,O
reset,O
your,O
planeswalkers,O
",",O
and,O
O'aka,B-CREATURE
",",I-CREATURE
Traveling,I-CREATURE
Merchant,I-CREATURE
might,O
be,O
designed,O
to,O
make,O
good,O
sagas,O
even,O
better,O
",",O
but,O
works,O
fine,O
with,O
loyalty,O
counters,O
too,O
.,O
Wrap,O
Up,O
Planeswalker,O
's,O
Mischief,O
Illustration,O
by,O
Pete,O
Venters,O
There,O
we,O
go,O
",",O
the,O
best,O
planeswalkers,O
in,O
Magic,O
.,O
Half,O
of,O
which,O
came,O
from,O
WAR,O
and,O
ruined,O
different,O
formats,O
in,O
one,O
way,O
or,O
another,O
.,O
Then,O
again,O
",",O
that,O
’,O
s,O
every,O
planeswalker,O
depending,O
on,O
who,O
you,O
ask…,O
Of,O
course,O
",",O
as,O
always,O
",",O
this,O
list,O
represents,O
my,O
own,O
personal,O
opinions,O
",",O
and,O
I,O
likely,O
left,O
off,O
a,O
few,O
planeswalkers,O
that,O
people,O
might,O
expect,O
to,O
see,O
here,O
.,O
Planeswalkers,O
are,O
almost,O
all,O
inherently,O
powerful,O
by,O
design,O
",",O
but,O
I,O
made,O
an,O
intentional,O
effort,O
to,O
hone,O
in,O
on,O
ones,O
that,O
still,O
see,O
regular,O
play,O
across,O
different,O
formats,O
.,O
If,O
you,O
think,O
I,O
didn,O
’,O
t,O
do,O
justice,O
to,O
a,O
specific,O
planeswalker,O
card,O
",",O
I,O
want,O
to,O
hear,O
about,O
it,O
!,O
Let,O
me,O
know,O
in,O
the,O
comments,O
or,O
over,O
in,O
the,O
Draftsim,O
Discord,O
.,O
Thank,O
you,O
for,O
making,O
Draftsim,O
your,O
#,O
1,O
stop,O
for,O
all,O
things,O
Magic,O
!,O
Timothy,O
Zaccagnino,O
Related,O
Posts,O
The,O
16,O
Best,O
Starter,O
Decks,O
Ranked,O
and,O
How,O
to,O
Upgrade,O
Them,O
Infinite,O
Combos,O
in,O
MTG,O
:,O
40,O
Awesome,O
Combos,O
to,O
Try,O
The,O
70,O
Best,O
Mana,O
Rocks,O
in,O
Magic,O
Ranked,O
