Token,IOB2
cards,O
in,O
MTG,O
.,O

And,O
admittedly,O
a,O
design,O
mistake,O
.,O

Best,O
Instant,O
Payoffs,O
If,O
you,O
're,O
packing,O
a,O
bunch,O
of,O
instants,O
",",O
you,O
’,O
ll,O
want,O
something,O
that,O
either,O
rewards,O
you,O
for,O
playing,O
on,O
your,O
opponents,O
’,O
turns,O
",",O
ways,O
to,O
utilize,O
your,O
mana,O
(,O
mana,O
sinks,O
),O
",",O
or,O
cards,O
that,O
trigger,O
whenever,O
you,O
cast,O
an,O
instant,O
spell,O
.,O

The,O
Draw-Go,O
deck,O
archetype,O
is,O
filled,O
with,O
instant-speed,O
interaction,O
",",O
like,O
permanents,O
with,O
flash,O
(,O
The,B-PLANESWALKER
Wandering,I-PLANESWALKER
Emperor,I-PLANESWALKER
",",O
Hullbreaker,B-CREATURE
Horror,I-CREATURE
),O
",",O
removal,O
spells,O
",",O
counterspells,O
",",O
and,O
card,O
draw,O
(,O
Consider,B-INSTANT
",",O
Memory,B-INSTANT
Deluge,I-INSTANT
),O
.,O

You,O
’,O
ll,O
either,O
counter,O
your,O
opponent,O
’,O
s,O
spell,O
",",O
remove,O
their,O
threat,O
",",O
or,O
draw,O
more,O
cards,O
",",O
and,O
almost,O
always,O
on,O
their,O
turn,O
.,O

Cards,O
that,O
care,O
about,O
instants,O
being,O
cast,O
like,O
Young,B-CREATURE
Pyromancer,I-CREATURE
or,O
Thermo-Alchemist,B-CREATURE
are,O
interesting,O
payoffs,O
.,O

Nowadays,O
MTG,O
uses,O
the,O
term,O
noncreature,O
spell,O
more,O
often,O
.,O

Cards,O
like,O
Third,B-CREATURE
Path,I-CREATURE
Iconoclast,I-CREATURE
or,O
Monastery,B-CREATURE
Mentor,I-CREATURE
are,O
also,O
instant,O
payoffs,O
.,O

Mechanics,O
like,O
flash,O
and,O
cycling,O
make,O
instants,O
better,O
because,O
you,O
have,O
more,O
stuff,O
to,O
do,O
with,O
your,O
mana,O
.,O

In,O
the,O
same,O
vein,O
",",O
the,O
storage,O
lands,O
(,O
Dreadship,B-LAND
Reef,I-LAND
),O
were,O
designed,O
for,O
players,O
to,O
put,O
their,O
unspent,O
mana,O
into,O
it,O
.,O

You,O
can,O
get,O
instant,O
cards,O
back,O
from,O
your,O
graveyard,O
to,O
your,O
hand,O
with,O
cards,O
like,O
Archaeomancer,B-CREATURE
and,O
Mnemonic,B-CREATURE
Wall,I-CREATURE
.,O

These,O
creatures,O
get,O
much,O
better,O
when,O
you,O
have,O
good,O
instants,O
by,O
your,O
side,O
.,O

Cards,O
that,O
untap,O
mana,O
sources,O
also,O
work,O
well,O
with,O
instants,O
because,O
they,O
let,O
you,O
spend,O
mana,O
on,O
your,O
turn,O
and,O
your,O
opponents,O
',O
.,O

Bender,B-ARTIFACT
's,I-ARTIFACT
Waterskin,I-ARTIFACT
works,O
best,O
with,O
cheap,O
cantrips,O
",",O
but,O
Wilderness,B-ENCHANTMENT
Reclamation,I-ENCHANTMENT
and,O
Seedborn,B-CREATURE
Muse,I-CREATURE
are,O
the,O
gold,O
standard,O
:,O
You,O
can,O
spend,O
all,O
your,O
mana,O
on,O
your,O
turn,O
",",O
then,O
still,O
untap,O
to,O
hold,O
up,O
whichever,O
instants,O
you,O
like,O
against,O
your,O
opponents,O
.,O

The,O
Muse,O
is,O
particularly,O
potent,O
in,O
Commander,O
since,O
it,O
quadruples,O
your,O
mana,O
.,O

In,O
an,O
artifact,O
deck,O
",",O
Unwinding,B-ARTIFACT
Clock,I-ARTIFACT
serves,O
a,O
similar,O
purpose,O
.,O

In,O
Commander,O
",",O
there,O
are,O
a,O
number,O
of,O
legends,O
and,O
other,O
payoffs,O
that,O
reward,O
you,O
for,O
playing,O
on,O
your,O
opponents,O
’,O
turns,O
.,O

Alela,B-CREATURE
",",I-CREATURE
Cunning,I-CREATURE
Conqueror,I-CREATURE
and,O
Nymris,B-CREATURE
",",I-CREATURE
Oona,I-CREATURE
's,I-CREATURE
Trickster,I-CREATURE
play,O
exceptionally,O
well,O
with,O
instants,O
",",O
particularly,O
cheap,O
spells,O
so,O
you,O
can,O
trigger,O
their,O
abilities,O
on,O
each,O
opponent,O
’,O
s,O
turn,O
.,O

Blightwing,B-CREATURE
Bandit,I-CREATURE
and,O
Wrangler,B-CREATURE
of,I-CREATURE
the,I-CREATURE
Damned,I-CREATURE
are,O
other,O
examples,O
of,O
non-legendaries,O
that,O
want,O
you,O
to,O
load,O
a,O
deck,O
up,O
with,O
instants,O
.,O

When,O
Can,O
You,O
Cast,O
Instants,O
in,O
MTG,O
?,O

You,O
can,O
cast,O
an,O
instant,O
spell,O
whenever,O
you,O
havepriority,O
on,O
any,O
player,O
's,O
turn,O
.,O

What,O
Is,O
the,O
Difference,O
Between,O
an,O
Instant,O
and,O
a,O
Sorcery,O
?,O

The,O
main,O
difference,O
is,O
that,O
sorceries,O
can,O
only,O
be,O
cast,O
during,O
your,O
turn,O
and,O
whenthe,O
stackis,O
empty,O
.,O

Instants,O
can,O
be,O
cast,O
on,O
your,O
turn,O
and,O
on,O
the,O
opponents,O
’,O
turns,O
.,O

You,O
can,O
also,O
cast,O
an,O
instant,O
spell,O
in,O
response,O
to,O
an,O
effect,O
already,O
on,O
the,O
stack,O
.,O

Is,O
Flash,O
the,O
Same,O
as,O
Instant,O
?,O

Not,O
really,O
.,O

Flash,O
is,O
akeyword,O
ability,O
",",O
while,O
instant,O
is,O
a,O
card,O
type,O
.,O

A,O
spell,O
with,O
flash,O
can,O
be,O
cast,O
at,O
instant,O
speed,O
",",O
but,O
flash,O
is,O
applied,O
to,O
sorcery-speed,O
permanents,O
like,O
creatures,O
and,O
enchantments,O
.,O

A,O
card,O
like,O
Slitherwisp,B-CREATURE
refers,O
only,O
to,O
spells,O
that,O
have,O
the,O
keyword,O
flash,O
.,O

Do,O
You,O
Need,O
Priority,O
to,O
Cast,O
an,O
Instant,O
?,O

Yes,O
",",O
you,O
need,O
priority,O
to,O
cast,O
any,O
spell,O
in,O
Magic,O
.,O

Whenever,O
you,O
put,O
a,O
spell,O
or,O
effect,O
onto,O
the,O
stack,O
",",O
priority,O
goes,O
to,O
your,O
opponent,O
(,O
s,O
),O
before,O
it,O
resolves,O
.,O

You,O
can,O
continue,O
casting,O
spells,O
when,O
your,O
opponents,O
return,O
priority,O
to,O
you,O
.,O

Can,O
You,O
Cast,O
an,O
Instant,O
in,O
Response,O
to,O
Your,O
Own,O
Instant,O
?,O

Sure,O
!,O

It,O
’,O
s,O
an,O
interesting,O
trick,O
if,O
you,O
have,O
the,O
spells,O
and,O
the,O
mana,O
.,O

People,O
sometimes,O
cast,O
a,O
spell,O
and,O
Remand,B-INSTANT
their,O
own,O
spell,O
to,O
draw,O
a,O
card,O
and,O
increase,O
the,O
number,O
of,O
spells,O
cast,O
in,O
a,O
given,O
turn,O
.,O

The,O
important,O
thing,O
to,O
note,O
here,O
is,O
that,O
you,O
have,O
immediate,O
priority,O
after,O
you,O
put,O
a,O
spell,O
on,O
the,O
stack,O
",",O
so,O
you,O
have,O
first,O
dibs,O
at,O
responding,O
to,O
your,O
own,O
spells,O
and,O
abilities,O
.,O

What,O
Is,O
a,O
Tribal,O
Instant,O
?,O

A,O
tribal,O
instant,O
",",O
now,O
referred,O
to,O
as,O
a,O
“,O
kindred,O
instant,O
”,O
",",O
is,O
an,O
instant,O
spell,O
that,O
also,O
has,O
a,O
creature,O
type,O
.,O

For,O
example,O
",",O
Morcant,O
's,O
is,O
a,O
“,O
kindred,O
enchantment,O
elf,O
”,O
in,O
its,O
type,O
line,O
",",O
which,O
means,O
that,O
the,O
card,O
is,O
at,O
the,O
same,O
time,O
an,O
instant,O
spell,O
and,O
an,O
elf,O
spell,O
.,O

It,O
interacts,O
with,O
anything,O
that,O
specifically,O
mentions,O
elf,O
cards,O
",",O
but,O
is,O
still,O
considered,O
an,O
instant,O
.,O

What,O
Is,O
the,O
Difference,O
Between,O
an,O
Instant,O
and,O
an,O
Interrupt,O
?,O

An,O
interrupt,O
was,O
a,O
special,O
kind,O
of,O
spell,O
in,O
MTG,O
that,O
could,O
be,O
cast,O
at,O
instant,O
speed,O
but,O
would,O
resolve,O
before,O
other,O
spells,O
on,O
the,O
stack,O
",",O
and,O
you,O
could,O
only,O
cast,O
an,O
interrupt,O
in,O
response,O
to,O
an,O
interrupt,O
spell,O
already,O
on,O
the,O
stack,O
.,O

It,O
’,O
s,O
somewhat,O
similar,O
to,O
what,O
happens,O
with,O
the,O
mechanic,O
split,O
second,O
",",O
except,O
that,O
a,O
player,O
can,O
’,O
t,O
cast,O
any,O
spells,O
in,O
response,O
to,O
a,O
split,O
second,O
spell,O
.,O

Interrupts,O
are,O
now,O
obsolete,O
from,O
the,O
game,O
.,O

Regarding,O
instants,O
",",O
any,O
instant,O
spell,O
or,O
activated,O
ability,O
can,O
be,O
put,O
on,O
the,O
stack,O
in,O
response,O
to,O
another,O
instant,O
.,O

Cards,O
that,O
were,O
interrupts,O
like,O
Counterspell,B-INSTANT
are,O
now,O
instants,O
.,O

Wrap,O
Up,O
Force,B-INSTANT
of,I-INSTANT
Negation,I-INSTANT
Illustration,O
by,O
Paul,O
Scott,O
Canavan,O
Instants,O
are,O
among,O
the,O
most,O
important,O
card,O
types,O
in,O
MTG,O
",",O
and,O
being,O
able,O
to,O
play,O
them,O
when,O
they,O
’,O
ll,O
give,O
you,O
the,O
best,O
leverage,O
is,O
key,O
",",O
as,O
is,O
playing,O
around,O
your,O
opponents,O
',O
instant,O
spells,O
.,O

Most,O
of,O
these,O
are,O
blue,O
and,O
black,O
",",O
and,O
that,O
reflects,O
the,O
way,O
these,O
colors,O
interact,O
",",O
and,O
blue,O
’,O
s,O
superior,O
instant,O
power,O
level,O
overall,O
.,O

Now,O
I,O
want,O
to,O
hear,O
from,O
you,O
.,O

What,O
do,O
you,O
think,O
of,O
my,O
list,O
?,O

What,O
spells,O
do,O
you,O
often,O
play,O
that,O
aren,O
’,O
t,O
here,O
?,O

Let,O
me,O
know,O
in,O
the,O
comments,O
section,O
below,O
",",O
or,O
let,O
’,O
s,O
discuss,O
it,O
on,O
the,O
Draftsim,O
Discord,O
.,O

And,O
check,O
out,O
our,O
newsletter,O
",",O
The,O
Daily,O
Upkeep,O
",",O
to,O
keep,O
up,O
with,O
the,O
most,O
recent,O
MTG,O
news,O
.,O

Thanks,O
for,O
reading,O
guys,O
",",O
and,O
always,O
be,O
aware,O
of,O
what,O
your,O
opponents,O
might,O
be,O
holding,O
.,O

Pedro,O
Furtado,O
(,O
djorso,O
),O
Related,O
Posts,O
The,O
16,O
Best,O
Starter,O
Decks,O
Ranked,O
and,O
How,O
to,O
Upgrade,O
Them,O
Infinite,O
Combos,O
in,O
MTG,O
:,O
40,O
Awesome,O
Combos,O
to,O
Try,O
The,O
70,O
Best,O
Mana,O
Rocks,O
in,O
Magic,O
Ranked,O
