Token,IOB2
that,O
it,O
ends,O
up,O
being,O
one-sided,O
much,O
more,O
often,O
.,O
It,O
has,O
the,O
scapegoat,O
line,O
of,O
being,O
a,O
2-mana,O
wrath,O
in,O
decks,O
that,O
don,O
’,O
t,O
put,O
creatures,O
on,O
board,O
",",O
and,O
it,O
has,O
built-in,O
Mind,B-SORCERY
Twist,I-SORCERY
and,O
Armageddon,B-SORCERY
modes,O
.,O
You,O
know,O
something,O
’,O
s,O
up,O
when,O
I,O
mention,O
two,O
other,O
cards,O
on,O
this,O
list,O
to,O
describe,O
Balance,B-SORCERY
.,O
#,O
4,O
.,O
Channel,B-SORCERY
Early,O
Magic,O
was,O
in,O
a,O
wildly,O
different,O
headspace,O
.,O
Channel,B-SORCERY
converts,O
your,O
most,O
expendable,O
resource,O
into,O
your,O
most,O
valuable,O
",",O
making,O
it,O
one,O
of,O
the,O
most,O
blatantly,O
“,O
cracked,O
”,O
cards,O
in,O
Magic,O
history,O
.,O
We,O
’,O
re,O
all,O
aware,O
of,O
early,O
Channel-,B-SORCERY
Fireballcombos,B-SORCERY
",",O
but,O
Channel-,B-SORCERY
Wurmcoil,B-CREATURE
Enginedoes,I-CREATURE
the,O
trick,O
too,O
.,O
I,O
guess,O
CWE,O
doesn,O
’,O
t,O
have,O
quite,O
the,O
same,O
ring,O
to,O
it,O
as,O
CFB,O
",",O
eh,O
?,O
#,O
3,O
.,O
Demonic,B-SORCERY
Tutor,I-SORCERY
Do,O
you,O
know,O
what,O
every,O
card,O
on,O
this,O
list,O
has,O
in,O
common,O
?,O
They,O
’,O
re,O
all,O
easier,O
to,O
find,O
and,O
play,O
when,O
you,O
have,O
Demonic,B-SORCERY
Tutor,I-SORCERY
in,O
your,O
deck,O
.,O
Proactive,O
or,O
reactive,O
",",O
it,O
finds,O
anything,O
you,O
need,O
",",O
and,O
I,O
’,O
ve,O
happily,O
used,O
one,O
just,O
to,O
find,O
a,O
land,O
drop,O
.,O
It,O
’,O
s,O
also,O
a,O
second,O
functional,O
copy,O
of,O
many,O
key,O
cards,O
in,O
a,O
singleton,O
deck,O
",",O
another,O
data,O
point,O
that,O
makes,O
it,O
the,O
clear,O
best,O
sorcery-speed,O
tutor,O
in,O
Magic,O
.,O
#,O
2,O
.,O
Time,B-SORCERY
Walk,I-SORCERY
Time,B-SORCERY
Walk,I-SORCERY
",",O
or,O
Explore,B-SORCERY
as,O
it,O
’,O
s,O
known,O
to,O
unlucky,O
players,O
",",O
is,O
power,O
through-and-through,O
.,O
Temporal,B-SORCERY
Trespass,I-SORCERY
",",O
Alrund,B-SORCERY
's,I-SORCERY
Epiphany,I-SORCERY
",",O
and,O
Nexus,B-INSTANT
of,I-INSTANT
Fate,I-INSTANT
all,O
made,O
marks,O
on,O
Constructed,O
formats,O
",",O
but,O
even,O
the,O
best,O
runner-up,O
is,O
miles,O
away,O
from,O
the,O
concentrated,O
efficiency,O
of,O
Time,B-SORCERY
Walk,I-SORCERY
.,O
#,O
1,O
.,O
Contract,B-SORCERY
from,I-SORCERY
Below,I-SORCERY
Is,O
it,O
fair,O
to,O
give,O
the,O
top,O
spot,O
to,O
something,O
you,O
literally,O
can,O
’,O
t,O
play,O
in,O
any,O
sanctioned,O
format,O
?,O
Contract,B-SORCERY
from,I-SORCERY
Below,I-SORCERY
uses,O
ante,O
",",O
the,O
second,O
worst,O
mechanic,O
ever,O
(,O
let,O
’,O
s,O
be,O
real,O
",",O
stickers,O
are,O
#,O
1,O
),O
",",O
and,O
combines,O
it,O
with,O
a,O
1-mana,O
draw-8,O
",",O
which,O
is,O
hilariously,O
unfair,O
.,O
Funnily,O
enough,O
",",O
the,O
Pokémon,O
TCG,O
had,O
this,O
same,O
exact,O
problem,O
with,O
the,O
Professor,O
Oak,O
Trainer,O
card,O
.,O
Throw,O
in,O
a,O
misprinted,O
artist,O
credit,O
and,O
we,O
’,O
ve,O
got,O
an,O
absolute,O
trainwreck,O
of,O
a,O
Magic,O
card,O
.,O
Best,O
Sorcery,O
Payoffs,O
Spell-slinging,O
themes,O
are,O
extremely,O
popular,O
for,O
the,O
Izzet,O
(,O
),O
color,O
identity,O
",",O
which,O
often,O
cares,O
about,O
instants,O
and,O
sorceries,O
.,O
Some,O
cards,O
like,O
Collected,B-SORCERY
Conjuring,I-SORCERY
and,O
Aisha,B-CREATURE
of,I-CREATURE
Sparks,I-CREATURE
and,I-CREATURE
Smoke,I-CREATURE
only,O
work,O
with,O
sorceries,O
.,O
Others,O
are,O
less,O
picky,O
and,O
work,O
with,O
instants,O
and,O
sorceries,O
",",O
like,O
Stella,B-CREATURE
Lee,I-CREATURE
",",I-CREATURE
Wild,I-CREATURE
Card,I-CREATURE
and,O
Ral,B-CREATURE
",",I-CREATURE
Monsoon,I-CREATURE
Mage,I-CREATURE
/,O
Ral,B-CREATURE
",",I-CREATURE
Leyline,I-CREATURE
Prodigy,I-CREATURE
.,O
Cards,O
like,O
Atraxa,B-CREATURE
",",I-CREATURE
Grand,I-CREATURE
Unifier,I-CREATURE
",",O
Tarmogoyf,B-CREATURE
",",O
Reconstruct,B-SORCERY
History,I-SORCERY
",",O
and,O
Nethergoyf,B-CREATURE
increase,O
in,O
effectiveness,O
the,O
more,O
card,O
types,O
you,O
have,O
access,O
to,O
",",O
so,O
including,O
a,O
few,O
sorceries,O
helps,O
unlock,O
these,O
cards,O
’,O
fullest,O
potentials,O
.,O
The,O
same,O
goes,O
for,O
delirium,O
cards,O
like,O
Fear,B-CREATURE
of,I-CREATURE
Missing,I-CREATURE
Out,I-CREATURE
",",O
where,O
a,O
single,O
sorcery,O
in,O
the,O
graveyard,O
puts,O
you,O
closer,O
to,O
maximizing,O
the,O
card,O
.,O
You,O
often,O
see,O
powerful,O
effects,O
on,O
sorceries,O
that,O
would,O
have,O
to,O
be,O
way,O
more,O
expensive,O
to,O
make,O
sense,O
on,O
an,O
instant,O
.,O
Think,O
wraths,O
and,O
hand,O
disruption,O
.,O
Breaking,O
the,O
timing,O
restriction,O
on,O
sorceries,O
makes,O
them,O
significantly,O
more,O
powerful,O
.,O
Look,O
for,O
ways,O
to,O
grant,O
your,O
spells,O
flash,O
so,O
you,O
can,O
be,O
more,O
reactive,O
with,O
your,O
wraths,O
",",O
overruns,O
",",O
and,O
other,O
sorcery-speed,O
effects,O
.,O
Quicken,B-INSTANT
",",O
Teferi,B-PLANESWALKER
",",O
Time,B-PLANESWALKER
Raveler,I-PLANESWALKER
",",O
and,O
Valley,B-CREATURE
Floodcaller,I-CREATURE
all,O
break,O
the,O
timing,O
restriction,O
open,O
for,O
sorceries,O
and,O
let,O
them,O
operate,O
at,O
instant,O
speed,O
.,O
Another,O
way,O
to,O
capitalize,O
on,O
sorceries,O
are,O
cards,O
that,O
prevent,O
your,O
opponents,O
from,O
casting,O
spells,O
on,O
your,O
turn,O
like,O
Grand,B-CREATURE
Abolisher,I-CREATURE
",",O
Voice,B-CREATURE
of,I-CREATURE
Victory,I-CREATURE
",",O
and,O
Defense,B-ARTIFACT
Grid,I-ARTIFACT
.,O
Sorceries,O
are,O
weak,O
to,O
countermagic,O
since,O
you,O
have,O
to,O
tap,O
out,O
for,O
them,O
on,O
your,O
turn,O
",",O
so,O
these,O
cards,O
protect,O
explosive,O
turns,O
that,O
revolve,O
around,O
Breach,B-SORCERY
the,I-SORCERY
Multiverse,I-SORCERY
and,O
similarly,O
expensive,O
cards,O
.,O
When,O
Can,O
You,O
Use,O
a,O
Sorcery,O
?,O
You,O
can,O
cast,O
a,O
sorcery,O
during,O
your,O
own,O
main,O
phases,O
when,O
the,O
stack,O
is,O
empty,O
.,O
Sometimes,O
the,O
effect,O
of,O
another,O
card,O
instructs,O
you,O
to,O
cast,O
a,O
sorcery,O
when,O
you,O
normally,O
wouldn,O
’,O
t,O
be,O
able,O
to,O
.,O
You,O
can,O
ignore,O
the,O
usual,O
timing,O
restriction,O
if,O
the,O
effect,O
in,O
question,O
allows,O
you,O
to,O
cast,O
that,O
spell,O
immediately,O
.,O
Similar,O
effects,O
with,O
a,O
duration,O
attached,O
usually,O
won,O
’,O
t,O
let,O
you,O
do,O
so,O
.,O
For,O
example,O
",",O
you,O
can,O
always,O
cast,O
a,O
sorcery,O
with,O
Chaos,B-ARTIFACT
Wand,I-ARTIFACT
",",O
but,O
Snapcaster,B-CREATURE
Mage,I-CREATURE
won,O
’,O
t,O
let,O
you,O
cast,O
sorceries,O
on,O
an,O
opponent,O
’,O
s,O
turn,O
.,O
What,O
Is,O
Sorcery,O
Speed,O
?,O
“,O
Speed,O
”,O
is,O
a,O
slang,O
term,O
used,O
to,O
describe,O
timing,O
restrictions,O
on,O
different,O
types,O
of,O
cards,O
.,O
“,O
Sorcery,O
speed,O
”,O
refers,O
to,O
cards,O
and,O
abilities,O
that,O
can,O
only,O
be,O
cast,O
during,O
your,O
main,O
phase,O
while,O
the,O
stack,O
is,O
empty,O
.,O
This,O
obviously,O
includes,O
sorceries,O
",",O
but,O
most,O
permanents,O
can,O
only,O
be,O
cast/played,O
at,O
sorcery,O
speed,O
.,O
The,O
opposite,O
is,O
“,O
instant,O
speed,O
”,O
",",O
which,O
refers,O
to,O
anything,O
that,O
could,O
be,O
cast,O
at,O
any,O
point,O
you,O
have,O
priority,O
.,O
Instants,O
and,O
flash,O
permanents,O
operate,O
at,O
“,O
instant,O
speed,O
”,O
",",O
as,O
do,O
activated,O
abilities,O
that,O
don,O
’,O
t,O
say,O
otherwise,O
.,O
What,O
Is,O
the,O
Difference,O
Between,O
Instant,O
and,O
Sorcery,O
?,O
The,O
only,O
real,O
difference,O
between,O
instants,O
and,O
sorceries,O
is,O
the,O
timing,O
on,O
when,O
you,O
can,O
cast,O
them,O
.,O
They,O
’,O
re,O
both,O
card,O
types,O
that,O
have,O
an,O
effect,O
then,O
go,O
to,O
the,O
graveyard,O
after,O
resolution,O
.,O
Sorceries,O
are,O
more,O
restrictive,O
since,O
they,O
can,O
only,O
be,O
cast,O
during,O
your,O
main,O
phases,O
",",O
whereas,O
instants,O
are,O
generally,O
better,O
since,O
there,O
are,O
more,O
opportunities,O
at,O
which,O
you,O
can,O
play,O
them,O
.,O
Is,O
a,O
Creature,O
a,O
Sorcery,O
Spell,O
?,O
No,O
",",O
creature,O
spells,O
are,O
not,O
sorcery,O
spells,O
.,O
Sorceries,O
explicitly,O
have,O
the,O
card,O
type,O
“,O
sorcery,O
”,O
.,O
This,O
misconception,O
might,O
stem,O
from,O
the,O
fact,O
that,O
creatures,O
can,O
only,O
be,O
cast,O
“,O
at,O
sorcery,O
speed,O
”,O
or,O
“,O
any,O
time,O
you,O
could,O
cast,O
a,O
sorcery,O
”,O
.,O
This,O
just,O
means,O
that,O
it,O
’,O
s,O
your,O
main,O
phase,O
and,O
the,O
stack,O
is,O
empty,O
",",O
which,O
is,O
when,O
you,O
’,O
re,O
legally,O
allowed,O
to,O
cast,O
sorceries,O
",",O
or,O
any,O
spells,O
other,O
than,O
instants,O
or,O
spells,O
with,O
flash,O
.,O
What,O
’,O
s,O
the,O
Difference,O
Between,O
Sorcery,O
and,O
Enchantment,O
?,O
Sorceries,O
are,O
spells,O
that,O
resolve,O
with,O
an,O
effect,O
and,O
then,O
go,O
to,O
the,O
graveyard,O
",",O
while,O
enchantments,O
are,O
permanent,O
spells,O
that,O
resolve,O
by,O
entering,O
the,O
battlefield,O
.,O
Enchantments,O
can,O
have,O
static,O
effects,O
",",O
triggered,O
abilities,O
",",O
or,O
even,O
activated,O
abilities,O
",",O
while,O
sorceries,O
simply,O
do,O
what,O
they,O
say,O
on,O
the,O
card,O
",",O
like,O
“,O
Strangle,B-SORCERY
deals,O
3,O
damage,O
to,O
target,O
creature,O
or,O
planeswalker,O
",",O
”,O
and,O
then,O
go,O
to,O
the,O
graveyard,O
.,O
What,O
Does,O
“,O
As,O
a,O
Sorcery,O
”,O
Mean,O
on,O
an,O
Ability,O
?,O
When,O
an,O
ability,O
says,O
“,O
as,O
a,O
sorcery,O
",",O
”,O
it,O
means,O
that,O
ability,O
can,O
only,O
be,O
used,O
during,O
your,O
main,O
phase,O
when,O
the,O
stack,O
is,O
empty,O
and,O
you,O
have,O
priority,O
.,O
Abilities,O
that,O
don,O
’,O
t,O
have,O
this,O
clause,O
can,O
be,O
activated,O
“,O
at,O
instant,O
speed,O
”,O
",",O
or,O
whenever,O
you,O
have,O
priority,O
regardless,O
of,O
what,O
else,O
is,O
happening,O
.,O
This,O
is,O
a,O
balance,O
decision,O
made,O
on,O
cards,O
whose,O
abilities,O
might,O
be,O
too,O
powerful,O
if,O
you,O
could,O
use,O
them,O
at,O
instant,O
speed,O
.,O
Can,O
a,O
Sorcery,O
Have,O
Flash,O
?,O
Some,O
effects,O
can,O
grant,O
a,O
sorcery,O
flash,O
",",O
which,O
basically,O
“,O
overrides,O
”,O
the,O
sorcery-speed,O
restriction,O
and,O
lets,O
you,O
play,O
it,O
as,O
if,O
it,O
were,O
an,O
instant,O
.,O
It,O
doesn,O
’,O
t,O
actually,O
become,O
an,O
instant,O
;,O
it,O
just,O
operates,O
like,O
one,O
.,O
Crashing,B-SORCERY
Tide,I-SORCERY
is,O
an,O
example,O
of,O
a,O
sorcery,O
that,O
gains,O
flash,O
under,O
the,O
right,O
conditions,O
.,O
What,O
are,O
Tribal/Kindred,O
Sorceries,O
?,O
Tribal,O
sorceries,O
",",O
now,O
renamed,O
“,O
kindred,O
sorceries,O
”,O
",",O
are,O
non-creature,O
sorceries,O
with,O
an,O
associated,O
creature,O
type,O
.,O
Kindred,O
is,O
a,O
separate,O
card,O
type,O
that,O
allows,O
a,O
spell,O
to,O
interact,O
with,O
cards,O
that,O
care,O
about,O
a,O
specific,O
creature,O
type,O
.,O
For,O
example,O
",",O
Hunting,B-SORCERY
Triad,I-SORCERY
is,O
an,O
Elf,O
Kindred,O
Sorcery,O
.,O
It,O
operates,O
under,O
all,O
the,O
same,O
conditions,O
as,O
a,O
normal,O
sorcery,O
",",O
but,O
it,O
also,O
interacts,O
with,O
cards,O
that,O
check,O
for,O
the,O
elf,O
creature,O
type,O
",",O
like,O
Leaf-Crowned,B-CREATURE
Visionary,I-CREATURE
.,O
Let,O
’,O
s,O
Rest,O
for,O
a,O
Spell,O
Demonic,B-SORCERY
Tutor,I-SORCERY
Illustration,O
by,O
Scott,O
Chou,O
Well,O
",",O
that,O
was,O
a,O
lot,O
.,O
I,O
like,O
to,O
joke,O
that,O
players,O
prefer,O
instants,O
to,O
sorceries,O
so,O
much,O
that,O
if,O
the,O
average,O
player,O
designed,O
Magic,O
cards,O
",",O
there,O
would,O
only,O
be,O
instants,O
and,O
creatures,O
with,O
flash,O
.,O
But,O
the,O
concept,O
of,O
sorceries,O
is,O
a,O
great,O
balancing,O
tool,O
that,O
gives,O
R,O
&,O
D,O
some,O
flexibility,O
in,O
the,O
way,O
they,O
design,O
cards,O
.,O
That,O
doesn,O
’,O
t,O
mean,O
they,O
didn,O
’,O
t,O
get,O
away,O
with,O
printing,O
some,O
of,O
the,O
most,O
ridiculously,O
overpowered,O
cards,O
of,O
all,O
time,O
.,O
Remember,O
the,O
ordering,O
of,O
this,O
list,O
isn,O
’,O
t,O
exactly,O
scientific,O
",",O
and,O
with,O
so,O
many,O
sorceries,O
in,O
print,O
",",O
I,O
’,O
m,O
bound,O
to,O
have,O
missed,O
someone,O
’,O
s,O
favorite,O
.,O
Is,O
there,O
something,O
I,O
’,O
m,O
leaving,O
off,O
the,O
list,O
?,O
Perhaps,O
there,O
’,O
s,O
one,O
that,O
doesn,O
’,O
t,O
deserve,O
its,O
spot,O
?,O
Let,O
me,O
know,O
in,O
the,O
comments,O
below,O
or,O
over,O
in,O
the,O
Draftsim,O
Discord,O
.,O
And,O
check,O
out,O
The,O
Daily,O
Upkeep,O
YouTube,O
channel,B-SORCERY
for,O
more,O
great,O
Draftsim,O
content,O
.,O
Thank,O
you,O
for,O
making,O
Draftsim,O
your,O
#,O
1,O
stop,O
for,O
all,O
things,O
Magic,O
!,O
Timothy,O
Zaccagnino,O
Related,O
Posts,O
The,O
16,O
Best,O
Starter,O
Decks,O
Ranked,O
and,O
How,O
to,O
Upgrade,O
Them,O
Infinite,O
Combos,O
in,O
MTG,O
:,O
40,O
Awesome,O
Combos,O
to,O
Try,O
The,O
70,O
Best,O
Mana,O
Rocks,O
in,O
Magic,O
Ranked,O
